item,itemLabel,position,positionLabel,start,psid
Q105319569,Abdulhamid Dbeibeh,Q15305714,Prime Minister of Libya,2021-03-15,Q105319569-C371BEBE-B429-49C6-A0C9-A00894DB8D4F
Q105319569,Abdulhamid Dbeibeh,Q96393310,Minister of Defence,2021-03-15,Q105319569-0C222912-531D-424B-ACFA-7615994B0566
Q105977287,Najla Mangoush,Q53862230,Foreign Minister of Libya,2021-03-15,Q105977287-f1e20fbd-49df-531a-f396-9749889f32be
Q63285566,Fathi Bashagha,Q15305714,Prime Minister of Libya,2022-03-03,Q63285566-D13AFEE9-34FD-4755-80CF-55AA67D2E865
