item,itemLabel,startDate,endDate
Q268588,Abu-Bakr Yunis Jabr,1970-01-16,2011-10-20
Q2023088,Omar El-Hariri,2011-03-23,2011-05-19
Q4117013,Jalal al-Digheily,2011-05-19,2011-11-22
Q544307,Osama al-Juwaili,2011-11-22,2012-11-14
,Mohammed Mahmoud Al Barghathi,2012-11-12,2013-06-27
Q15925685,Abdullah al-Thani,2013-08-05,2014-04-08
Q25999643,Al-Mahdi Al-Barghathi,2016-01-05,2018-07-29
Q21089561,Fayez al-Sarraj,2018-09-06,2020-08-28
,Salah Eddine al-Namrush,2020-08-28,2021-03-15
Q105319569,Abdul Hamid Dbeibeh,2021-03-15,
