who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
66630532,List of heads of state of Libya,Chairman of the Presidential Council of Libya,2021-03-15,,Q21089561,Fayez al-Sarraj,,,0
66630532,Greece,Libyan Ambassador to Greece,2018,2019-12-06,,,,Hamad Bashir Al-Mabrouk,1
